owner,duration,startDate,amount
0xb12fe6a948ee81e878c943b79c4564808acb38a0,416,2018-07-14T10:00:00+00:00,1000000000000060000000
0x1f28ed9d4792a567dad779235c2b766ab84d8e33,416,2018-07-14T10:00:00+00:00,1000000000000060000000
0x3e3c08a8c022b0fd7b90765a712885e3d5cca842,416,2018-07-14T10:00:00+00:00,1000000000000060000000
0xa2f203f34314b001a223d674db9a2df28a5339a4,416,2018-07-14T10:00:00+00:00,1000000000000060000000
0x22925707d59f89c2edf103b79436fce932d559eb,416,2018-07-14T10:00:00+00:00,1000000000000060000000
0xe402e758fb2258527bb470bd5e0472553fe2799f,416,2018-07-14T10:00:00+00:00,1000000000000060000000
0x8c2251e028043e38f58ac64c00e1f940d305aa62,416,2018-07-14T10:00:00+00:00,1000000000000060000000
0x210b4b57e4f1aa68a7e76e91d307fd4f88a7ab2d,416,2018-07-14T10:00:00+00:00,1000000000000060000000
0xba5e28a2d1c8cf67ac9e0dfc850dc8b7b21a4de2,416,2018-07-14T10:00:00+00:00,1000000000000060000000
0x3b640748d96c6ec3e0148d41a25a311042e5cd73,416,2018-07-14T10:00:00+00:00,1000000000000060000000
0x11a416891c5d7a2066164a6edc3bc3b478f47720,416,2018-07-14T10:00:00+00:00,1000000000000060000000
0x974f6b93fbb90b46d4169c7dc4092aab43fbfca3,416,2018-07-14T10:00:00+00:00,1000000000000060000000
0x730fd267ef60b27615324b94bf0bc7ed15d52718,416,2018-07-14T10:00:00+00:00,1000000000000060000000
0x5d978983cb87fdf306cd4fe8fc0e99a1b8a6c5f4,416,2018-07-14T10:00:00+00:00,1000000000000060000000
0xb8f482539f2d3ae2c9ea6076894df36d1f632775,416,2018-07-14T10:00:00+00:00,1000000000000060000000
0x0c3971a66f4a96da628bfd602e51fe9a6039b2ef,416,2018-07-14T10:00:00+00:00,1000000000000060000000
0x2291f52bddc937b5b840d15e551e1da8c80c2b3c,416,2018-07-14T10:00:00+00:00,1000000000000060000000
0xc6d4ab7043f59dd9bfac40ebe10eecdc2b95ab08,416,2018-07-14T10:00:00+00:00,1000000000000060000000
0x11986f428b22c011082820825ca29b21a3c11295,416,2018-07-14T10:00:00+00:00,1000000000000060000000
0xb871b4dcea2ffd77d77f13d1bede09868546e23b,416,2018-07-14T10:00:00+00:00,1000000000000060000000
0x6f881cd5b73296265b8f79bd8f29207ed55637d4,416,2018-07-14T10:00:00+00:00,1000000000000060000000
0x80d63b12aecf8ae5884cbf1d3536bb0c5f612cfc,416,2018-07-14T10:00:00+00:00,1000000000000060000000
0x61fa1ec0a0ce383ae6d60f2dc6257881cf5e7a61,416,2018-07-14T10:00:00+00:00,1000000000000060000000
0xc102d2544a7029f7ba04beb133deadaa57fdf6b4,416,2018-07-14T10:00:00+00:00,1000000000000060000000
0x449f284c8f884f487907a348921715b7cabf213f,416,2018-07-14T10:00:00+00:00,1000000000000060000000
0x7e31901f73ce892c77fcc23c66e172318e85a88c,416,2018-07-14T10:00:00+00:00,1000000000000060000000
0xd4868d98849a58f743787c77738d808376210292,416,2018-07-14T10:00:00+00:00,1000000000000060000000
0x65736a137cd4629454bb0226704deec0aef5aded,416,2018-07-14T10:00:00+00:00,1000000000000060000000
0xb72b95fb930dcb072c3f0377c5abcada7f9a0172,416,2018-07-14T10:00:00+00:00,1000000000000060000000
0xa6347afc86abf77bb4c79ef56deb7cf2892566f3,416,2018-07-14T10:00:00+00:00,1000000000000060000000
0x24d1adb297f2cb3e8bf487ac27cc5aea5ce88d0b,416,2018-07-14T10:00:00+00:00,1000000000000060000000
0x00e286b5256aa6cf252d5a8a5a7b8c20ec3bc4d5,416,2018-07-14T10:00:00+00:00,1000000000000060000000
0x91d65caf4b9562779e39a30ea492bd4b02a9acbb,416,2018-07-14T10:00:00+00:00,1000000000000060000000
0xdd2a08a1c1a28c1a571e098914ca10f2877d9c97,416,2018-07-14T10:00:00+00:00,1000000000000060000000
0xf6b366a9a248e298e28afebe4b20e25548e4ee33,416,2018-07-14T10:00:00+00:00,1000000000000060000000
0x9520b477aa81180e6ddc006fc09fb6d3eb4e807a,416,2018-07-14T10:00:00+00:00,1000000000000060000000
0x9a6dd72f073e66ab5b1890e1643771669ab08ed1,416,2018-07-14T10:00:00+00:00,1000000000000060000000
0x08a61c799e05f983803f33696f5654a49e166d19,416,2018-07-14T10:00:00+00:00,1000000000000060000000
0x690f0581ececcf8389c223170778cd9d029606f2,416,2018-07-14T10:00:00+00:00,1000000000000060000000
0x4a25e18076ddcfd646ed14abc07286c2a4c1256a,416,2018-07-14T10:00:00+00:00,1000000000000060000000
0x66ca70f1a348bdc66bb201e09eae4009d1d1e7e8,416,2018-07-14T10:00:00+00:00,1000000000000060000000
0x77da011d5314d80be59e939c2f7ec2f702e1dcc4,416,2018-07-14T10:00:00+00:00,1000000000000060000000
0x1de591da043aa0b220f1dc6f05efd3df1d47bc52,416,2018-07-14T10:00:00+00:00,1000000000000060000000
0x9e2b6378ee8ad2a4a95fe481d63caba8fb0ebbf9,416,2018-07-14T10:00:00+00:00,1000000000000060000000
0xd2b3d480db9fb08ea55c349c0299b81892f31544,416,2018-07-14T10:00:00+00:00,1000000000000060000000
0xa4e9f9415c915597211d5db194e66712c891cb98,416,2018-07-14T10:00:00+00:00,1000000000000060000000
0x15957f0ca310d35b2e73fb5070ce44a5b0141ab1,416,2018-07-14T10:00:00+00:00,1000000000000060000000
0x1f7f8da3eac80dbc0b4a49bc447a88585d8766c8,416,2018-07-14T10:00:00+00:00,1000000000000060000000
0x424bde99fcfb68c5a1218fd3215caffd031f19c4,416,2018-07-14T10:00:00+00:00,1000000000000060000000
0x9b33dd59fa401374f9213d591d0319a9d7e9d2cb,416,2018-07-14T10:00:00+00:00,1000000000000060000000
0x8e430636c5dc436cc5a91a0cff6ed2fa782987bb,416,2018-07-14T10:00:00+00:00,1000000000000060000000
0x33a7dbc18c618a3202d1e8e788846399088eaf85,416,2018-07-14T10:00:00+00:00,1000000000000060000000
